id,uses81,distance,time,fuelUsed,latFrom,lngFrom,latTo,lngTo
"c9c1ea2f-bbb5-4bdd-b875-db2cb61db381","0",2.949,605,0.3,43.070493,-76.154525,43.037935,-76.13828"
"3e403961-329d-48df-8c48-aed901b0a6b4","1",139.097,8055,6.51,42.39508,-77.695293,43.038832,-76.138151"
"7fbdf757-6760-4fb6-a6fd-fa3218a86e1f","0",19.589,1528,1,42.791162,-76.117143,43.038157,-76.13509"
"7fbdf757-6760-4fb6-a6fd-fa3218a86e1f","1",18.884,1261,0.94,42.791162,-76.117143,43.038157,-76.13509"
"0a1162f1-fecd-4104-9c42-e7815ffecad9","0",11.288,919,0.57,43.158529,-76.147974,43.040724,-76.150711"
"0a1162f1-fecd-4104-9c42-e7815ffecad9","1",11.288,919,0.57,43.158529,-76.147974,43.040724,-76.150711"
"8aa9bafa-bc44-42a4-892c-65b6ee1cd53e","0",3.016,587,0.2,43.028098,-76.188167,43.049357,-76.150749"
"8aa9bafa-bc44-42a4-892c-65b6ee1cd53e","1",3.016,587,0.2,43.028098,-76.188167,43.049357,-76.150749"
"a7ea556e-96f4-4fb3-b3a0-d11c898ebbdb","1",12.736,1147,0.61,43.000632,-75.963783,43.055669,-76.152082"
"a7ea556e-96f4-4fb3-b3a0-d11c898ebbdb","0",12.736,1147,0.61,43.000632,-75.963783,43.055669,-76.152082"
"8e31f107-0e13-4328-b5da-daef87899909","0",24.454,1686,1.18,43.315181,-76.042784,43.049616,-76.155894"
"8e31f107-0e13-4328-b5da-daef87899909","1",24.454,1686,1.18,43.315181,-76.042784,43.049616,-76.155894"
"4b0acf39-571c-46e8-b128-359b4533069a","0",12.039,894,0.61,43.048379,-76.155527,43.171057,-76.162007"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.039,894,0.61,43.048379,-76.155527,43.171057,-76.162007"
"b0038832-7964-4b38-abe3-70493dda157a","1",2.855,489,0.19,43.055222,-76.145304,43.082323,-76.156959"
"b0038832-7964-4b38-abe3-70493dda157a","0",2.855,489,0.19,43.055222,-76.145304,43.082323,-76.156959"
"4931d365-996e-4fd0-aba5-9d7512383f82","0",5.713,816,0.33,42.993995,-76.150124,43.061278,-76.145187"
"4931d365-996e-4fd0-aba5-9d7512383f82","1",5.713,816,0.33,42.993995,-76.150124,43.061278,-76.145187"
"3e403961-329d-48df-8c48-aed901b0a6b4","0",138.036,7914,6.41,42.39508,-77.695293,43.045685,-76.152252"
"3e403961-329d-48df-8c48-aed901b0a6b4","1",138.036,7914,6.41,42.39508,-77.695293,43.045685,-76.152252"
"54a67905-0c33-4a79-bea4-7786d40e10cb","1",14.466,981,0.66,42.884225,-76.093681,43.056727,-76.162593"
"0985ddaa-e221-4628-b451-aefe9b1d6be9","0",12.91,888,0.63,43.068541,-76.121888,43.175471,-76.119326"
"54a67905-0c33-4a79-bea4-7786d40e10cb","0",13.575,1140,0.66,42.884225,-76.093681,43.056727,-76.162593"
"0985ddaa-e221-4628-b451-aefe9b1d6be9","1",12.91,888,0.63,43.068541,-76.121888,43.175471,-76.119326"
"54a67905-0c33-4a79-bea4-7786d40e10cb","0",13.575,1140,0.66,42.884225,-76.093681,43.056727,-76.162593"
"54a67905-0c33-4a79-bea4-7786d40e10cb","1",14.466,981,0.66,42.884225,-76.093681,43.056727,-76.162593"
"3e403961-329d-48df-8c48-aed901b0a6b4","1",138.036,7914,6.41,42.39508,-77.695293,43.045685,-76.152252"
"3e403961-329d-48df-8c48-aed901b0a6b4","0",138.036,7914,6.41,42.39508,-77.695293,43.045685,-76.152252"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,906,0.63,43.048688,-76.153058,43.048683,-76.15216"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048683,-76.15216"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048679,-76.151794"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048679,-76.15171"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048679,-76.151756"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.596,1018,0,43.048688,-76.153058,43.048694,-76.152214"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048686,-76.15274"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048686,-76.152786"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.141,927,0,43.048688,-76.153058,43.04869,-76.153297"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.141,927,0,43.048688,-76.153058,43.04869,-76.153297"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.048931,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.048965,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.048896,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.141,927,0,43.048688,-76.153058,43.04869,-76.153297"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.141,927,0,43.048688,-76.153058,43.04869,-76.153297"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,935,0,43.048688,-76.153058,43.048397,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,937,0,43.048688,-76.153058,43.048381,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,937,0,43.048688,-76.153058,43.048191,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,937,0,43.048688,-76.153058,43.04816,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,937,0,43.048688,-76.153058,43.048206,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,937,0,43.048688,-76.153058,43.048301,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.369,935,0,43.048688,-76.153058,43.048397,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.141,927,0,43.048688,-76.153058,43.04869,-76.153495"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.04882,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.048992,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.04935,-76.153556"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049571,-76.153556"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.227,923,0,43.048688,-76.153058,43.049602,-76.153533"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.524,1011,0,43.048688,-76.153058,43.049713,-76.153556"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.524,1011,0,43.048688,-76.153058,43.049903,-76.153549"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.524,1011,0,43.048688,-76.153058,43.049903,-76.153549"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.524,1011,0,43.048688,-76.153058,43.049858,-76.153549"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.227,923,0,43.048688,-76.153058,43.049598,-76.15332"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.524,1011,0,43.048688,-76.153058,43.049667,-76.153556"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049587,-76.153556"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049179,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049053,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049182,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049167,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049167,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049163,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049148,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049133,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049106,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.35,991,0,43.048688,-76.153058,43.049091,-76.153564"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.092,862,0,43.048688,-76.153058,43.048683,-76.152214"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.596,1018,0,43.048688,-76.153058,43.049083,-76.152214"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,907,0,43.048688,-76.153058,43.048976,-76.151458"
"8e31f107-0e13-4328-b5da-daef87899909","1",24.845,1731,1.23,43.315181,-76.042784,43.047254,-76.147477"
"8e31f107-0e13-4328-b5da-daef87899909","0",24.845,1731,1.23,43.315181,-76.042784,43.047254,-76.147477"
"0985ddaa-e221-4628-b451-aefe9b1d6be9","0",1165.6182,64455,54.31,30.300251,-97.727213,41.851159,-87.749156"
"0985ddaa-e221-4628-b451-aefe9b1d6be9","1",1165.6182,64455,54.31,30.300251,-97.727213,41.851159,-87.749156"
"c8ad7361-79b1-4903-9424-9baf96a46c20","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"c8ad7361-79b1-4903-9424-9baf96a46c20","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"9c0b8fd5-a0a3-4564-bcfd-b263423f9cd6","0",19.502,1447,0.92,43.001521,-75.982517,43.045405,-76.24549"
"9c0b8fd5-a0a3-4564-bcfd-b263423f9cd6","1",19.502,1447,0.92,43.001521,-75.982517,43.045405,-76.24549"
"4b0acf39-571c-46e8-b128-359b4533069a","1",12.167,906,0.63,43.048688,-76.153058,43.171057,-76.162007"
"4b0acf39-571c-46e8-b128-359b4533069a","0",12.167,906,0.63,43.048688,-76.153058,43.171057,-76.162007"
"ab1d7dce-814a-4a7d-81ee-a616482c06a5","1",9.056,898,0.47,42.984077,-76.050943,43.038832,-76.138151"
"ab1d7dce-814a-4a7d-81ee-a616482c06a5","0",8.5,1040,0.51,42.984077,-76.050943,43.038832,-76.138151"
"4b0acf39-571c-46e8-b128-359b4533069a","0",14.419,1093,0.71,43.171057,-76.162007,43.048688,-76.153058"
"4b0acf39-571c-46e8-b128-359b4533069a","1",14.419,1093,0.71,43.171057,-76.162007,43.048688,-76.153058"
"9e658373-7277-494d-b65f-f33986d7f00d","1",9.161,857,0.44,43.049881,-76.187909,43.088724,-76.076075"
"9e658373-7277-494d-b65f-f33986d7f00d","0",9.161,857,0.44,43.049881,-76.187909,43.088724,-76.076075"
"c34d5589-0762-40f5-9172-90de5f3ac458","0",5.525,924,0.37,43.042759,-76.221605,43.042429,-76.134421"
"c34d5589-0762-40f5-9172-90de5f3ac458","1",8.995,772,0.5,43.042759,-76.221605,43.042429,-76.134421"
"697ff889-495e-4656-8b67-e82cfa8859b5","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"697ff889-495e-4656-8b67-e82cfa8859b5","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"f6abfffa-cda3-4300-8956-79bdd067165f","1",22.503,1616,1.14,43.050348,-76.246631,43.286617,-76.126907"
"f6abfffa-cda3-4300-8956-79bdd067165f","0",22.503,1616,1.14,43.050348,-76.246631,43.286617,-76.126907"
"6e16e38d-6238-470e-9023-6a22274985e1","0",1040.3331,58600,47.84,42.87191,-78.859627,40.812164,-96.559434"
"6e16e38d-6238-470e-9023-6a22274985e1","1",1040.3331,58600,47.84,42.87191,-78.859627,40.812164,-96.559434"
"4e79121a-3039-41df-8570-c42eeea3c559","0",40.481,2786,1.91,43.077347,-75.62938,42.918295,-76.117384"
"4e79121a-3039-41df-8570-c42eeea3c559","1",40.481,2786,1.91,43.077347,-75.62938,42.918295,-76.117384"
"4e79121a-3039-41df-8570-c42eeea3c559","1",33.113,2366,1.55,43.077347,-75.62938,43.046549,-76.159296"
"7760b9ff-f801-455b-b586-e9d95f166139","0",8.865,1000,0.46,43.1464,-76.223099,43.049616,-76.155894"
"7760b9ff-f801-455b-b586-e9d95f166139","1",8.865,1000,0.46,43.1464,-76.223099,43.049616,-76.155894"
"4e79121a-3039-41df-8570-c42eeea3c559","0",33.113,2366,1.55,43.077347,-75.62938,43.046549,-76.159296"
"7760b9ff-f801-455b-b586-e9d95f166139","0",315.501,17785,15.02,43.1464,-76.223099,42.356787,-71.058975"
"7760b9ff-f801-455b-b586-e9d95f166139","1",315.501,17785,15.02,43.1464,-76.223099,42.356787,-71.058975"
"55883a7d-f111-4e2c-b260-716571b0259e","0",13.005,1000,0.68,43.189161,-76.10457,43.042676,-76.139247"
"f6abfffa-cda3-4300-8956-79bdd067165f","1",6.557,751,0.35,43.050348,-76.246631,43.057854,-76.160743"
"f6abfffa-cda3-4300-8956-79bdd067165f","0",6.557,751,0.35,43.050348,-76.246631,43.057854,-76.160743"
"55883a7d-f111-4e2c-b260-716571b0259e","0",13.201,1115,0.73,43.189161,-76.10457,43.042676,-76.139247"
"55883a7d-f111-4e2c-b260-716571b0259e","1",13.005,1000,0.68,43.189161,-76.10457,43.042676,-76.139247"
"694c6385-8821-4c4a-a122-8c228a4ed557","1",1630.9841,91398,75.49,43.457605,-76.507694,41.172479,-104.813824"
"694c6385-8821-4c4a-a122-8c228a4ed557","0",1630.9841,91398,75.49,43.457605,-76.507694,41.172479,-104.813824"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",22.041,1454,1.03,43.161843,-76.120089,43.074909,-76.053642"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",22.039,1453,0,43.161843,-76.120089,43.074909,-76.053642"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",22.039,1453,0,43.161843,-76.120089,43.074924,-76.053642"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",15.718,2119,0,43.161843,-76.120089,43.084087,-76.133865"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",15.718,2119,0,43.161843,-76.120089,43.084117,-76.135292"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",15.718,2119,0,43.161843,-76.120089,43.08369,-76.136535"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",15.718,2119,0,43.161843,-76.120089,43.08369,-76.136535"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",14.315,1342,0,43.161843,-76.120089,43.08496,-76.170989"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","0",16.143,1185,0.78,43.027349,-76.009699,43.11341,-76.12536"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","1",16.143,1185,0.78,43.027349,-76.009699,43.11341,-76.12536"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","1",14.568,1204,0.71,43.161843,-76.120089,42.984246,-76.14336"
"22edf5c4-11f4-4865-8f79-f9f3443fef8c","0",14.313,1341,0.72,43.161843,-76.120089,42.984246,-76.14336"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","1",6.989,1075,0.49,43.027349,-76.009699,43.039367,-76.131134"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","0",6.989,1075,0.49,43.027349,-76.009699,43.039367,-76.131134"
"a3e573c0-c6f0-4b33-8d66-b9f93c5fdfbd","0",4.24,734,0.34,43.045487,-76.188363,43.037935,-76.13828"
"a3e573c0-c6f0-4b33-8d66-b9f93c5fdfbd","1",4.362,625,0.32,43.045487,-76.188363,43.037935,-76.13828"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","1",9.642,906,0.53,43.027349,-76.009699,43.049357,-76.150749"
"29c6e1a2-a29f-4918-bef6-a828f9c702e2","0",9.642,906,0.53,43.027349,-76.009699,43.049357,-76.150749"
"0d380dff-e193-438b-884d-2b70def817a9","0",9.502,690,0.46,43.161843,-76.120089,43.0524,-76.154722"
"0d380dff-e193-438b-884d-2b70def817a9","1",9.502,690,0.46,43.161843,-76.120089,43.0524,-76.154722"
"96960c25-9796-4e1f-bf22-3cd726635870","1",9.891,981,0.51,43.1324,-76.206025,43.015942,-76.134314"
"96960c25-9796-4e1f-bf22-3cd726635870","0",9.742,1140,0.54,43.1324,-76.206025,43.015942,-76.134314"
"1f1465f2-e419-449c-8f5d-71acd98ae2c6","0",18.661,1412,0.98,42.796667,-76.109935,43.041182,-76.13786"
"1f1465f2-e419-449c-8f5d-71acd98ae2c6","1",18.566,1179,0.9,42.796667,-76.109935,43.041182,-76.13786"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.848,1235,0.81,43.186641,-76.199877,43.042677,-76.138666"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",15.652,1121,0.76,43.186641,-76.199877,43.042677,-76.138666"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.21,1076,0.72,43.186641,-76.199877,43.042772,-76.151268"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",15.21,1076,0.72,43.186641,-76.199877,43.042772,-76.151268"
"1f1465f2-e419-449c-8f5d-71acd98ae2c6","0",19.016,1345,0.9,42.796667,-76.109935,43.05176,-76.152166"
"1f1465f2-e419-449c-8f5d-71acd98ae2c6","1",19.016,1345,0.9,42.796667,-76.109935,43.05176,-76.152166"
"9b4ea570-c168-4c69-a8b9-ab244c8ac3be","0",18.689,1328,0.91,43.162338,-76.144586,43.010979,-76.133771"
"9b4ea570-c168-4c69-a8b9-ab244c8ac3be","1",14.339,1166,0.71,43.162338,-76.144586,43.010979,-76.133771"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.93,1183,0.77,43.186641,-76.199877,43.087017,-76.16925"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.929,1176,0,43.186641,-76.199877,43.087017,-76.16925"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.929,1176,0,43.186641,-76.199877,43.087989,-76.168464"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",16.703,1699,0,43.186641,-76.199877,43.082733,-76.155166"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",16.703,1699,0,43.186641,-76.199877,43.082733,-76.155166"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",16.384,1699,0,43.186641,-76.199877,43.087951,-76.164718"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.929,1176,0,43.186641,-76.199877,43.089389,-76.167274"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",18.649,1554,0,43.186641,-76.199877,43.10308,-76.178688"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",18.649,1554,0,43.186641,-76.199877,43.103206,-76.178894"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",18.649,1554,0,43.186641,-76.199877,43.102733,-76.178413"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.551,1302,0,43.186641,-76.199877,43.069847,-76.165237"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",15.929,1175,0.76,43.186641,-76.199877,43.047741,-76.177403"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",15.929,1175,0.76,43.186641,-76.199877,43.047741,-76.177403"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",36.256,2831,1.64,43.457605,-76.507694,43.047741,-76.177403"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",36.256,2831,1.64,43.457605,-76.507694,43.047741,-76.177403"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",1630.9841,91398,75.49,43.457605,-76.507694,41.172479,-104.813824"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",113.471,7167,5.54,43.457605,-76.507694,42.122573,-76.0473"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","0",38.398,2270,1.86,43.229896,-76.118014,42.798129,-76.109517"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","1",34.048,2041,1.65,43.229896,-76.118014,42.798129,-76.109517"
"7b63ad62-4ad2-4f63-b56f-e3a20bfe41e8","1",10.699,723,0.5,43.055067,-76.271685,43.022243,-76.143723"
"7b63ad62-4ad2-4f63-b56f-e3a20bfe41e8","0",10.157,855,0.52,43.055067,-76.271685,43.022243,-76.143723"
"4b8d795b-8d34-4035-b315-79f85b036988","0",27.988,2220,1.33,42.943534,-76.562352,43.049357,-76.150749"
"4b8d795b-8d34-4035-b315-79f85b036988","1",27.988,2220,1.33,42.943534,-76.562352,43.049357,-76.150749"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","0",36.663,2379,1.68,43.457605,-76.507694,43.095134,-76.173718"
"21c7ad94-f254-4b54-bdef-8abc7ca063b6","1",36.663,2379,1.68,43.457605,-76.507694,43.095134,-76.173718"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","0",19.609,1516,1.06,43.229896,-76.118014,43.001986,-76.194082"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","1",19.609,1516,1.06,43.229896,-76.118014,43.001986,-76.194082"
"8482a294-3f42-4a5a-b3b4-c9eeb9059ecc","1",12.02,1340,0.71,43.130771,-76.211566,43.012776,-76.117252"
"8482a294-3f42-4a5a-b3b4-c9eeb9059ecc","0",11.159,1433,0.73,43.130771,-76.211566,43.012776,-76.117252"
"8482a294-3f42-4a5a-b3b4-c9eeb9059ecc","1",2846.6599,158770,132.56,41.129478,-73.558521,34.140824,-118.481728"
"8482a294-3f42-4a5a-b3b4-c9eeb9059ecc","0",2846.6599,158770,132.56,41.129478,-73.558521,34.140824,-118.481728"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","0",4333.8257,252237,195.46,43.229896,-76.118014,61.185603,-149.868157"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","1",4333.8257,252237,195.46,43.229896,-76.118014,61.185603,-149.868157"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","1",18.547,1416,1,43.229896,-76.118014,43.053883,-76.220565"
"a72afe1c-bdd3-4814-a29c-ae2ff6305512","0",18.547,1416,1,43.229896,-76.118014,43.053883,-76.220565"
"e9f62351-dd7c-4dc2-a802-1a0f69de4660","1",5.556,551,0.28,43.092842,-76.197088,43.055562,-76.149154"
"e9f62351-dd7c-4dc2-a802-1a0f69de4660","0",5.556,551,0.28,43.092842,-76.197088,43.055562,-76.149154"
"01761cfa-5115-401b-9614-5fed13635057","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"01761cfa-5115-401b-9614-5fed13635057","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",36.165,2336,1.77,43.072314,-76.138251,42.885898,-76.109802"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",36.154,2327,0,43.072314,-76.138251,42.885898,-76.109802"
"15deb899-b46b-4c8a-996f-64856f6891aa","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"15deb899-b46b-4c8a-996f-64856f6891aa","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"d06142d9-bebd-4923-b6e2-a9417e6f3362","0",19.134,1532,0.94,43.188985,-76.300264,43.08682,-76.057198"
"d06142d9-bebd-4923-b6e2-a9417e6f3362","1",19.134,1532,0.94,43.188985,-76.300264,43.08682,-76.057198"
"1abcd614-074b-43ad-b269-b7ba6848af1b","0",1622.3711,90466,75.22,43.115557,-76.18794,41.172479,-104.813824"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",36.155,2328,1.76,43.072314,-76.138251,42.601213,-76.180483"
"5b625ded-a8f1-4c88-ae11-a18107031d58","0",35.259,2449,1.76,43.072314,-76.138251,42.601213,-76.180483"
"1abcd614-074b-43ad-b269-b7ba6848af1b","1",1622.3711,90466,75.22,43.115557,-76.18794,41.172479,-104.813824"
"1abcd614-074b-43ad-b269-b7ba6848af1b","0",79.764,5452,4.05,43.115557,-76.18794,42.122573,-76.0473"
"b0038832-7964-4b38-abe3-70493dda157a","0",19.185,1360,0.91,42.791162,-76.117143,43.0524,-76.154722"
"b0038832-7964-4b38-abe3-70493dda157a","1",20.357,1288,0.93,42.791162,-76.117143,43.0524,-76.154722"
"5b625ded-a8f1-4c88-ae11-a18107031d58","0",3.403,642,0.32,43.072314,-76.138251,43.037935,-76.13828"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",3.337,630,0.27,43.072314,-76.138251,43.037935,-76.13828"
"45077b61-35e6-4597-ba5d-09e86ca0f5fe","0",24.565,1781,1.12,43.158652,-76.332664,43.002011,-75.976863"
"45077b61-35e6-4597-ba5d-09e86ca0f5fe","1",24.565,1781,1.12,43.158652,-76.332664,43.002011,-75.976863"
"5b625ded-a8f1-4c88-ae11-a18107031d58","0",5.287,625,0.27,43.072314,-76.138251,43.097152,-76.204084"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",5.287,625,0.27,43.072314,-76.138251,43.097152,-76.204084"
"45077b61-35e6-4597-ba5d-09e86ca0f5fe","1",777.186,44159,35.61,43.158652,-76.332664,41.456207,-89.668859"
"45077b61-35e6-4597-ba5d-09e86ca0f5fe","0",777.186,44159,35.61,43.158652,-76.332664,41.456207,-89.668859"
"5b625ded-a8f1-4c88-ae11-a18107031d58","0",1105.7603,63014,50.73,43.072314,-76.138251,37.631924,-93.582135"
"5b625ded-a8f1-4c88-ae11-a18107031d58","1",1105.7603,63014,50.73,43.072314,-76.138251,37.631924,-93.582135"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",15.091,1437,0.8,42.983369,-75.954732,42.998558,-76.070915"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",15.09,1436,0,42.983369,-75.954732,42.998558,-76.070915"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1375,0,42.983369,-75.954732,42.998172,-76.073158"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1374,0,42.983369,-75.954732,42.999065,-76.073516"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1374,0,42.983369,-75.954732,42.999065,-76.073516"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1375,0,42.983369,-75.954732,43.000469,-76.073791"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1374,0,42.983369,-75.954732,43.005878,-76.075225"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",14.888,1375,0,42.983369,-75.954732,43.007431,-76.074562"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",16.158,1749,0,42.983369,-75.954732,43.008232,-76.070678"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",13.845,1310,0,42.983369,-75.954732,43.010765,-76.070297"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",16.256,1409,0,42.983369,-75.954732,43.01324,-76.070411"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",15.287,1345,0,42.983369,-75.954732,43.015205,-76.069206"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",15.436,1583,0,42.983369,-75.954732,43.02322,-76.070373"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",12.631,1623,0,42.983369,-75.954732,43.028106,-76.070365"
"dae632a1-abc9-42cc-8db7-5c5e6405e9c7","1",15.097,1478,0,42.983369,-75.954732,43.031707,-76.070274"
